Country,Date,Confirmed,Deaths,Recovered,Active,New_cases,New_deaths,New_recovered,WHO_Region
El Salvador,1/24/2020,0,0,0,0,0,0,0,Americas
Equatorial Guinea,1/24/2020,0,0,0,0,0,0,0,Africa
Eritrea,1/24/2020,0,0,0,0,0,0,0,Africa
Estonia,1/24/2020,0,0,0,0,0,0,0,Europe
Eswatini,1/24/2020,0,0,0,0,0,0,0,Africa
Ethiopia,1/24/2020,0,0,0,0,0,0,0,Africa
Fiji,1/24/2020,0,0,0,0,0,0,0,Western Pacific
Finland,1/24/2020,0,0,0,0,0,0,0,Europe
France,1/24/2020,2,0,0,2,2,0,0,Europe
Gabon,1/24/2020,0,0,0,0,0,0,0,Africa
Gambia,1/24/2020,0,0,0,0,0,0,0,Africa
Georgia,1/24/2020,0,0,0,0,0,0,0,Europe
Germany,1/24/2020,0,0,0,0,0,0,0,Europe
Ghana,1/24/2020,0,0,0,0,0,0,0,Africa
Greece,1/24/2020,0,0,0,0,0,0,0,Europe
Greenland,1/24/2020,0,0,0,0,0,0,0,Europe
Grenada,1/24/2020,0,0,0,0,0,0,0,Americas
Guatemala,1/24/2020,0,0,0,0,0,0,0,Americas
Guinea,1/24/2020,0,0,0,0,0,0,0,Africa
Guinea-Bissau,1/24/2020,0,0,0,0,0,0,0,Africa
Guyana,1/24/2020,0,0,0,0,0,0,0,Americas
Haiti,1/24/2020,0,0,0,0,0,0,0,Americas
Holy See,1/24/2020,0,0,0,0,0,0,0,Europe
Honduras,1/24/2020,0,0,0,0,0,0,0,Americas
Hungary,1/24/2020,0,0,0,0,0,0,0,Europe
Iceland,1/24/2020,0,0,0,0,0,0,0,Europe
India,1/24/2020,0,0,0,0,0,0,0,South-East Asia
Indonesia,1/24/2020,0,0,0,0,0,0,0,South-East Asia
Iran,1/24/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Iraq,1/24/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Ireland,1/24/2020,0,0,0,0,0,0,0,Europe
Israel,1/24/2020,0,0,0,0,0,0,0,Europe
Italy,1/24/2020,0,0,0,0,0,0,0,Europe
Jamaica,1/24/2020,0,0,0,0,0,0,0,Americas
Japan,1/24/2020,2,0,0,2,0,0,0,Western Pacific
Jordan,1/24/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Kazakhstan,1/24/2020,0,0,0,0,0,0,0,Europe
Kenya,1/24/2020,0,0,0,0,0,0,0,Africa
Kosovo,1/24/2020,0,0,0,0,0,0,0,Europe
Kuwait,1/24/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Kyrgyzstan,1/24/2020,0,0,0,0,0,0,0,Europe
Laos,1/24/2020,0,0,0,0,0,0,0,Western Pacific
Latvia,1/24/2020,0,0,0,0,0,0,0,Europe
Lebanon,1/24/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Lesotho,1/24/2020,0,0,0,0,0,0,0,Africa
Liberia,1/24/2020,0,0,0,0,0,0,0,Africa
Libya,1/24/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Liechtenstein,1/24/2020,0,0,0,0,0,0,0,Europe
Lithuania,1/24/2020,0,0,0,0,0,0,0,Europe
Luxembourg,1/24/2020,0,0,0,0,0,0,0,Europe
Madagascar,1/24/2020,0,0,0,0,0,0,0,Africa
Malawi,1/24/2020,0,0,0,0,0,0,0,Africa
Malaysia,1/24/2020,0,0,0,0,0,0,0,Western Pacific
Maldives,1/24/2020,0,0,0,0,0,0,0,South-East Asia
Mali,1/24/2020,0,0,0,0,0,0,0,Africa
Malta,1/24/2020,0,0,0,0,0,0,0,Europe
Mauritania,1/24/2020,0,0,0,0,0,0,0,Africa
Mauritius,1/24/2020,0,0,0,0,0,0,0,Africa
Mexico,1/24/2020,0,0,0,0,0,0,0,Americas
Moldova,1/24/2020,0,0,0,0,0,0,0,Europe
Monaco,1/24/2020,0,0,0,0,0,0,0,Europe
Mongolia,1/24/2020,0,0,0,0,0,0,0,Western Pacific
Montenegro,1/24/2020,0,0,0,0,0,0,0,Europe
Morocco,1/24/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Mozambique,1/24/2020,0,0,0,0,0,0,0,Africa
Namibia,1/24/2020,0,0,0,0,0,0,0,Africa
Nepal,1/24/2020,0,0,0,0,0,0,0,South-East Asia
Netherlands,1/24/2020,0,0,0,0,0,0,0,Europe
New Zealand,1/24/2020,0,0,0,0,0,0,0,Western Pacific
Nicaragua,1/24/2020,0,0,0,0,0,0,0,Americas
Niger,1/24/2020,0,0,0,0,0,0,0,Africa
Nigeria,1/24/2020,0,0,0,0,0,0,0,Africa
North Macedonia,1/24/2020,0,0,0,0,0,0,0,Europe
Norway,1/24/2020,0,0,0,0,0,0,0,Europe
Oman,1/24/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Pakistan,1/24/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Panama,1/24/2020,0,0,0,0,0,0,0,Americas
Papua New Guinea,1/24/2020,0,0,0,0,0,0,0,Western Pacific
Paraguay,1/24/2020,0,0,0,0,0,0,0,Americas
Peru,1/24/2020,0,0,0,0,0,0,0,Americas
Philippines,1/24/2020,0,0,0,0,0,0,0,Western Pacific
Poland,1/24/2020,0,0,0,0,0,0,0,Europe
Portugal,1/24/2020,0,0,0,0,0,0,0,Europe
Qatar,1/24/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Romania,1/24/2020,0,0,0,0,0,0,0,Europe
Russia,1/24/2020,0,0,0,0,0,0,0,Europe
Rwanda,1/24/2020,0,0,0,0,0,0,0,Africa
Saint Kitts and Nevis,1/24/2020,0,0,0,0,0,0,0,Americas
Saint Lucia,1/24/2020,0,0,0,0,0,0,0,Americas
Saint Vincent and the Grenadines,1/24/2020,0,0,0,0,0,0,0,Americas
San Marino,1/24/2020,0,0,0,0,0,0,0,Europe
Sao Tome and Principe,1/24/2020,0,0,0,0,0,0,0,Africa
Saudi Arabia,1/24/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Senegal,1/24/2020,0,0,0,0,0,0,0,Africa
Serbia,1/24/2020,0,0,0,0,0,0,0,Europe
Seychelles,1/24/2020,0,0,0,0,0,0,0,Africa
Sierra Leone,1/24/2020,0,0,0,0,0,0,0,Africa
Singapore,1/24/2020,3,0,0,3,2,0,0,Western Pacific
Slovakia,1/24/2020,0,0,0,0,0,0,0,Europe
Slovenia,1/24/2020,0,0,0,0,0,0,0,Europe
Somalia,1/24/2020,0,0,0,0,0,0,0,Eastern Mediterranean
South Africa,1/24/2020,0,0,0,0,0,0,0,Africa
South Korea,1/24/2020,2,0,0,2,1,0,0,Western Pacific
South Sudan,1/24/2020,0,0,0,0,0,0,0,Africa
Spain,1/24/2020,0,0,0,0,0,0,0,Europe
Sri Lanka,1/24/2020,0,0,0,0,0,0,0,South-East Asia
Sudan,1/24/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Suriname,1/24/2020,0,0,0,0,0,0,0,Americas
Sweden,1/24/2020,0,0,0,0,0,0,0,Europe
Switzerland,1/24/2020,0,0,0,0,0,0,0,Europe
Syria,1/24/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Taiwan*,1/24/2020,3,0,0,3,2,0,0,Western Pacific
Tajikistan,1/24/2020,0,0,0,0,0,0,0,Europe
Tanzania,1/24/2020,0,0,0,0,0,0,0,Africa
Thailand,1/24/2020,5,0,0,5,2,0,0,South-East Asia
Timor-Leste,1/24/2020,0,0,0,0,0,0,0,South-East Asia
Togo,1/24/2020,0,0,0,0,0,0,0,Africa
Trinidad and Tobago,1/24/2020,0,0,0,0,0,0,0,Americas
Tunisia,1/24/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Turkey,1/24/2020,0,0,0,0,0,0,0,Europe
US,1/24/2020,2,0,0,2,1,0,0,Americas
Uganda,1/24/2020,0,0,0,0,0,0,0,Africa
Ukraine,1/24/2020,0,0,0,0,0,0,0,Europe
United Arab Emirates,1/24/2020,0,0,0,0,0,0,0,Eastern Mediterranean
United Kingdom,1/24/2020,0,0,0,0,0,0,0,Europe
Uruguay,1/24/2020,0,0,0,0,0,0,0,Americas
Uzbekistan,1/24/2020,0,0,0,0,0,0,0,Europe
Venezuela,1/24/2020,0,0,0,0,0,0,0,Americas
Vietnam,1/24/2020,2,0,0,2,0,0,0,Western Pacific
West Bank and Gaza,1/24/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Western Sahara,1/24/2020,0,0,0,0,0,0,0,Africa
Yemen,1/24/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Zambia,1/24/2020,0,0,0,0,0,0,0,Africa
Zimbabwe,1/24/2020,0,0,0,0,0,0,0,Africa
Afghanistan,1/25/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Albania,1/25/2020,0,0,0,0,0,0,0,Europe
Algeria,1/25/2020,0,0,0,0,0,0,0,Africa
Andorra,1/25/2020,0,0,0,0,0,0,0,Europe
Angola,1/25/2020,0,0,0,0,0,0,0,Africa
Antigua and Barbuda,1/25/2020,0,0,0,0,0,0,0,Americas
Argentina,1/25/2020,0,0,0,0,0,0,0,Americas
Armenia,1/25/2020,0,0,0,0,0,0,0,Europe
Australia,1/25/2020,0,0,0,0,0,0,0,Western Pacific
Austria,1/25/2020,0,0,0,0,0,0,0,Europe
Azerbaijan,1/25/2020,0,0,0,0,0,0,0,Europe
Bahamas,1/25/2020,0,0,0,0,0,0,0,Americas
Bahrain,1/25/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Bangladesh,1/25/2020,0,0,0,0,0,0,0,South-East Asia
Barbados,1/25/2020,0,0,0,0,0,0,0,Americas
Belarus,1/25/2020,0,0,0,0,0,0,0,Europe
Belgium,1/25/2020,0,0,0,0,0,0,0,Europe
Belize,1/25/2020,0,0,0,0,0,0,0,Americas
Benin,1/25/2020,0,0,0,0,0,0,0,Africa
Bhutan,1/25/2020,0,0,0,0,0,0,0,South-East Asia
Bolivia,1/25/2020,0,0,0,0,0,0,0,Americas
Bosnia and Herzegovina,1/25/2020,0,0,0,0,0,0,0,Europe
Botswana,1/25/2020,0,0,0,0,0,0,0,Africa
Brazil,1/25/2020,0,0,0,0,0,0,0,Americas
Brunei,1/25/2020,0,0,0,0,0,0,0,Western Pacific
Bulgaria,1/25/2020,0,0,0,0,0,0,0,Europe
Burkina Faso,1/25/2020,0,0,0,0,0,0,0,Africa
Burma,1/25/2020,0,0,0,0,0,0,0,South-East Asia
Burundi,1/25/2020,0,0,0,0,0,0,0,Africa
Cabo Verde,1/25/2020,0,0,0,0,0,0,0,Africa
Cambodia,1/25/2020,0,0,0,0,0,0,0,Western Pacific
Cameroon,1/25/2020,0,0,0,0,0,0,0,Africa
Canada,1/25/2020,0,0,0,0,0,0,0,Americas
Central African Republic,1/25/2020,0,0,0,0,0,0,0,Africa
Chad,1/25/2020,0,0,0,0,0,0,0,Africa
Chile,1/25/2020,0,0,0,0,0,0,0,Americas
China,1/25/2020,1406,42,39,1325,486,16,3,Western Pacific
Colombia,1/25/2020,0,0,0,0,0,0,0,Americas
Comoros,1/25/2020,0,0,0,0,0,0,0,Africa
Congo (Brazzaville),1/25/2020,0,0,0,0,0,0,0,Africa
Congo (Kinshasa),1/25/2020,0,0,0,0,0,0,0,Africa
Costa Rica,1/25/2020,0,0,0,0,0,0,0,Americas
Cote d'Ivoire,1/25/2020,0,0,0,0,0,0,0,Africa
Croatia,1/25/2020,0,0,0,0,0,0,0,Europe
Cuba,1/25/2020,0,0,0,0,0,0,0,Americas
Cyprus,1/25/2020,0,0,0,0,0,0,0,Europe
Czechia,1/25/2020,0,0,0,0,0,0,0,Europe
Denmark,1/25/2020,0,0,0,0,0,0,0,Europe
Djibouti,1/25/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Dominica,1/25/2020,0,0,0,0,0,0,0,Americas
Dominican Republic,1/25/2020,0,0,0,0,0,0,0,Americas
Ecuador,1/25/2020,0,0,0,0,0,0,0,Americas
Egypt,1/25/2020,0,0,0,0,0,0,0,Eastern Mediterranean
El Salvador,1/25/2020,0,0,0,0,0,0,0,Americas
Equatorial Guinea,1/25/2020,0,0,0,0,0,0,0,Africa
Eritrea,1/25/2020,0,0,0,0,0,0,0,Africa
Estonia,1/25/2020,0,0,0,0,0,0,0,Europe
Eswatini,1/25/2020,0,0,0,0,0,0,0,Africa
Ethiopia,1/25/2020,0,0,0,0,0,0,0,Africa
Fiji,1/25/2020,0,0,0,0,0,0,0,Western Pacific
Finland,1/25/2020,0,0,0,0,0,0,0,Europe
France,1/25/2020,3,0,0,3,1,0,0,Europe
Gabon,1/25/2020,0,0,0,0,0,0,0,Africa
Gambia,1/25/2020,0,0,0,0,0,0,0,Africa
Georgia,1/25/2020,0,0,0,0,0,0,0,Europe
Germany,1/25/2020,0,0,0,0,0,0,0,Europe
Ghana,1/25/2020,0,0,0,0,0,0,0,Africa
Greece,1/25/2020,0,0,0,0,0,0,0,Europe
Greenland,1/25/2020,0,0,0,0,0,0,0,Europe
Grenada,1/25/2020,0,0,0,0,0,0,0,Americas
Guatemala,1/25/2020,0,0,0,0,0,0,0,Americas
Guinea,1/25/2020,0,0,0,0,0,0,0,Africa
Guinea-Bissau,1/25/2020,0,0,0,0,0,0,0,Africa
Guyana,1/25/2020,0,0,0,0,0,0,0,Americas
Haiti,1/25/2020,0,0,0,0,0,0,0,Americas
Holy See,1/25/2020,0,0,0,0,0,0,0,Europe
Honduras,1/25/2020,0,0,0,0,0,0,0,Americas
Hungary,1/25/2020,0,0,0,0,0,0,0,Europe
Iceland,1/25/2020,0,0,0,0,0,0,0,Europe
India,1/25/2020,0,0,0,0,0,0,0,South-East Asia
Indonesia,1/25/2020,0,0,0,0,0,0,0,South-East Asia
Iran,1/25/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Iraq,1/25/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Ireland,1/25/2020,0,0,0,0,0,0,0,Europe
Israel,1/25/2020,0,0,0,0,0,0,0,Europe
Italy,1/25/2020,0,0,0,0,0,0,0,Europe
Jamaica,1/25/2020,0,0,0,0,0,0,0,Americas
Japan,1/25/2020,2,0,0,2,0,0,0,Western Pacific
Jordan,1/25/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Kazakhstan,1/25/2020,0,0,0,0,0,0,0,Europe
Kenya,1/25/2020,0,0,0,0,0,0,0,Africa
Kosovo,1/25/2020,0,0,0,0,0,0,0,Europe
Kuwait,1/25/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Kyrgyzstan,1/25/2020,0,0,0,0,0,0,0,Europe
Laos,1/25/2020,0,0,0,0,0,0,0,Western Pacific
Latvia,1/25/2020,0,0,0,0,0,0,0,Europe
Lebanon,1/25/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Lesotho,1/25/2020,0,0,0,0,0,0,0,Africa
Liberia,1/25/2020,0,0,0,0,0,0,0,Africa
Libya,1/25/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Liechtenstein,1/25/2020,0,0,0,0,0,0,0,Europe
Lithuania,1/25/2020,0,0,0,0,0,0,0,Europe
Luxembourg,1/25/2020,0,0,0,0,0,0,0,Europe
Madagascar,1/25/2020,0,0,0,0,0,0,0,Africa
Malawi,1/25/2020,0,0,0,0,0,0,0,Africa
Malaysia,1/25/2020,3,0,0,3,3,0,0,Western Pacific
Maldives,1/25/2020,0,0,0,0,0,0,0,South-East Asia
Mali,1/25/2020,0,0,0,0,0,0,0,Africa
Malta,1/25/2020,0,0,0,0,0,0,0,Europe
Mauritania,1/25/2020,0,0,0,0,0,0,0,Africa
Mauritius,1/25/2020,0,0,0,0,0,0,0,Africa
Mexico,1/25/2020,0,0,0,0,0,0,0,Americas
Moldova,1/25/2020,0,0,0,0,0,0,0,Europe
Monaco,1/25/2020,0,0,0,0,0,0,0,Europe
Mongolia,1/25/2020,0,0,0,0,0,0,0,Western Pacific
Montenegro,1/25/2020,0,0,0,0,0,0,0,Europe
Morocco,1/25/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Mozambique,1/25/2020,0,0,0,0,0,0,0,Africa
Namibia,1/25/2020,0,0,0,0,0,0,0,Africa
Nepal,1/25/2020,1,0,0,1,1,0,0,South-East Asia
Netherlands,1/25/2020,0,0,0,0,0,0,0,Europe
New Zealand,1/25/2020,0,0,0,0,0,0,0,Western Pacific
Nicaragua,1/25/2020,0,0,0,0,0,0,0,Americas
Niger,1/25/2020,0,0,0,0,0,0,0,Africa
Nigeria,1/25/2020,0,0,0,0,0,0,0,Africa
North Macedonia,1/25/2020,0,0,0,0,0,0,0,Europe
Norway,1/25/2020,0,0,0,0,0,0,0,Europe
Oman,1/25/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Pakistan,1/25/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Panama,1/25/2020,0,0,0,0,0,0,0,Americas
Papua New Guinea,1/25/2020,0,0,0,0,0,0,0,Western Pacific
Paraguay,1/25/2020,0,0,0,0,0,0,0,Americas
Peru,1/25/2020,0,0,0,0,0,0,0,Americas
Philippines,1/25/2020,0,0,0,0,0,0,0,Western Pacific
Poland,1/25/2020,0,0,0,0,0,0,0,Europe
Portugal,1/25/2020,0,0,0,0,0,0,0,Europe
Qatar,1/25/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Romania,1/25/2020,0,0,0,0,0,0,0,Europe
Russia,1/25/2020,0,0,0,0,0,0,0,Europe
Rwanda,1/25/2020,0,0,0,0,0,0,0,Africa
Saint Kitts and Nevis,1/25/2020,0,0,0,0,0,0,0,Americas
Saint Lucia,1/25/2020,0,0,0,0,0,0,0,Americas
Saint Vincent and the Grenadines,1/25/2020,0,0,0,0,0,0,0,Americas
San Marino,1/25/2020,0,0,0,0,0,0,0,Europe
Sao Tome and Principe,1/25/2020,0,0,0,0,0,0,0,Africa
Saudi Arabia,1/25/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Senegal,1/25/2020,0,0,0,0,0,0,0,Africa
Serbia,1/25/2020,0,0,0,0,0,0,0,Europe
Seychelles,1/25/2020,0,0,0,0,0,0,0,Africa
Sierra Leone,1/25/2020,0,0,0,0,0,0,0,Africa
Singapore,1/25/2020,3,0,0,3,0,0,0,Western Pacific
Slovakia,1/25/2020,0,0,0,0,0,0,0,Europe
Slovenia,1/25/2020,0,0,0,0,0,0,0,Europe
Somalia,1/25/2020,0,0,0,0,0,0,0,Eastern Mediterranean
South Africa,1/25/2020,0,0,0,0,0,0,0,Africa
South Korea,1/25/2020,2,0,0,2,0,0,0,Western Pacific
South Sudan,1/25/2020,0,0,0,0,0,0,0,Africa
Spain,1/25/2020,0,0,0,0,0,0,0,Europe
Sri Lanka,1/25/2020,0,0,0,0,0,0,0,South-East Asia
Sudan,1/25/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Suriname,1/25/2020,0,0,0,0,0,0,0,Americas
Sweden,1/25/2020,0,0,0,0,0,0,0,Europe
Switzerland,1/25/2020,0,0,0,0,0,0,0,Europe
Syria,1/25/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Taiwan*,1/25/2020,3,0,0,3,0,0,0,Western Pacific
Tajikistan,1/25/2020,0,0,0,0,0,0,0,Europe
Tanzania,1/25/2020,0,0,0,0,0,0,0,Africa
Thailand,1/25/2020,7,0,0,7,2,0,0,South-East Asia
Timor-Leste,1/25/2020,0,0,0,0,0,0,0,South-East Asia
Togo,1/25/2020,0,0,0,0,0,0,0,Africa
Trinidad and Tobago,1/25/2020,0,0,0,0,0,0,0,Americas
Tunisia,1/25/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Turkey,1/25/2020,0,0,0,0,0,0,0,Europe
US,1/25/2020,2,0,0,2,0,0,0,Americas
Uganda,1/25/2020,0,0,0,0,0,0,0,Africa
Ukraine,1/25/2020,0,0,0,0,0,0,0,Europe
United Arab Emirates,1/25/2020,0,0,0,0,0,0,0,Eastern Mediterranean
United Kingdom,1/25/2020,0,0,0,0,0,0,0,Europe
Uruguay,1/25/2020,0,0,0,0,0,0,0,Americas
Uzbekistan,1/25/2020,0,0,0,0,0,0,0,Europe
Venezuela,1/25/2020,0,0,0,0,0,0,0,Americas
Vietnam,1/25/2020,2,0,0,2,0,0,0,Western Pacific
West Bank and Gaza,1/25/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Western Sahara,1/25/2020,0,0,0,0,0,0,0,Africa
Yemen,1/25/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Zambia,1/25/2020,0,0,0,0,0,0,0,Africa
Zimbabwe,1/25/2020,0,0,0,0,0,0,0,Africa
Afghanistan,1/26/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Albania,1/26/2020,0,0,0,0,0,0,0,Europe
Algeria,1/26/2020,0,0,0,0,0,0,0,Africa
Andorra,1/26/2020,0,0,0,0,0,0,0,Europe
Angola,1/26/2020,0,0,0,0,0,0,0,Africa
Antigua and Barbuda,1/26/2020,0,0,0,0,0,0,0,Americas
Argentina,1/26/2020,0,0,0,0,0,0,0,Americas
Armenia,1/26/2020,0,0,0,0,0,0,0,Europe
Australia,1/26/2020,4,0,0,4,4,0,0,Western Pacific
Austria,1/26/2020,0,0,0,0,0,0,0,Europe
Azerbaijan,1/26/2020,0,0,0,0,0,0,0,Europe
Bahamas,1/26/2020,0,0,0,0,0,0,0,Americas
Bahrain,1/26/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Bangladesh,1/26/2020,0,0,0,0,0,0,0,South-East Asia
Barbados,1/26/2020,0,0,0,0,0,0,0,Americas
Belarus,1/26/2020,0,0,0,0,0,0,0,Europe
Belgium,1/26/2020,0,0,0,0,0,0,0,Europe
Belize,1/26/2020,0,0,0,0,0,0,0,Americas
Benin,1/26/2020,0,0,0,0,0,0,0,Africa
Bhutan,1/26/2020,0,0,0,0,0,0,0,South-East Asia
Bolivia,1/26/2020,0,0,0,0,0,0,0,Americas
Bosnia and Herzegovina,1/26/2020,0,0,0,0,0,0,0,Europe
Botswana,1/26/2020,0,0,0,0,0,0,0,Africa
Brazil,1/26/2020,0,0,0,0,0,0,0,Americas
Brunei,1/26/2020,0,0,0,0,0,0,0,Western Pacific
Bulgaria,1/26/2020,0,0,0,0,0,0,0,Europe
Burkina Faso,1/26/2020,0,0,0,0,0,0,0,Africa
Burma,1/26/2020,0,0,0,0,0,0,0,South-East Asia
Burundi,1/26/2020,0,0,0,0,0,0,0,Africa
Cabo Verde,1/26/2020,0,0,0,0,0,0,0,Africa
Cambodia,1/26/2020,0,0,0,0,0,0,0,Western Pacific
Cameroon,1/26/2020,0,0,0,0,0,0,0,Africa
Canada,1/26/2020,1,0,0,1,1,0,0,Americas
Central African Republic,1/26/2020,0,0,0,0,0,0,0,Africa
Chad,1/26/2020,0,0,0,0,0,0,0,Africa
Chile,1/26/2020,0,0,0,0,0,0,0,Americas
China,1/26/2020,2075,56,49,1970,669,14,10,Western Pacific
Colombia,1/26/2020,0,0,0,0,0,0,0,Americas
Comoros,1/26/2020,0,0,0,0,0,0,0,Africa
Congo (Brazzaville),1/26/2020,0,0,0,0,0,0,0,Africa
Congo (Kinshasa),1/26/2020,0,0,0,0,0,0,0,Africa
Costa Rica,1/26/2020,0,0,0,0,0,0,0,Americas
Cote d'Ivoire,1/26/2020,0,0,0,0,0,0,0,Africa
Croatia,1/26/2020,0,0,0,0,0,0,0,Europe
Cuba,1/26/2020,0,0,0,0,0,0,0,Americas
Cyprus,1/26/2020,0,0,0,0,0,0,0,Europe
Czechia,1/26/2020,0,0,0,0,0,0,0,Europe
Denmark,1/26/2020,0,0,0,0,0,0,0,Europe
Djibouti,1/26/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Dominica,1/26/2020,0,0,0,0,0,0,0,Americas
Dominican Republic,1/26/2020,0,0,0,0,0,0,0,Americas
Ecuador,1/26/2020,0,0,0,0,0,0,0,Americas
Egypt,1/26/2020,0,0,0,0,0,0,0,Eastern Mediterranean
El Salvador,1/26/2020,0,0,0,0,0,0,0,Americas
Equatorial Guinea,1/26/2020,0,0,0,0,0,0,0,Africa
Eritrea,1/26/2020,0,0,0,0,0,0,0,Africa
Estonia,1/26/2020,0,0,0,0,0,0,0,Europe
Eswatini,1/26/2020,0,0,0,0,0,0,0,Africa
Ethiopia,1/26/2020,0,0,0,0,0,0,0,Africa
Fiji,1/26/2020,0,0,0,0,0,0,0,Western Pacific
Finland,1/26/2020,0,0,0,0,0,0,0,Europe
France,1/26/2020,3,0,0,3,0,0,0,Europe
Gabon,1/26/2020,0,0,0,0,0,0,0,Africa
Gambia,1/26/2020,0,0,0,0,0,0,0,Africa
Georgia,1/26/2020,0,0,0,0,0,0,0,Europe
Germany,1/26/2020,0,0,0,0,0,0,0,Europe
Ghana,1/26/2020,0,0,0,0,0,0,0,Africa
Greece,1/26/2020,0,0,0,0,0,0,0,Europe
Greenland,1/26/2020,0,0,0,0,0,0,0,Europe
Grenada,1/26/2020,0,0,0,0,0,0,0,Americas
Guatemala,1/26/2020,0,0,0,0,0,0,0,Americas
Guinea,1/26/2020,0,0,0,0,0,0,0,Africa
Guinea-Bissau,1/26/2020,0,0,0,0,0,0,0,Africa
Guyana,1/26/2020,0,0,0,0,0,0,0,Americas
Haiti,1/26/2020,0,0,0,0,0,0,0,Americas
Holy See,1/26/2020,0,0,0,0,0,0,0,Europe
Honduras,1/26/2020,0,0,0,0,0,0,0,Americas
Hungary,1/26/2020,0,0,0,0,0,0,0,Europe
Iceland,1/26/2020,0,0,0,0,0,0,0,Europe
India,1/26/2020,0,0,0,0,0,0,0,South-East Asia
Indonesia,1/26/2020,0,0,0,0,0,0,0,South-East Asia
Iran,1/26/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Iraq,1/26/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Ireland,1/26/2020,0,0,0,0,0,0,0,Europe
Israel,1/26/2020,0,0,0,0,0,0,0,Europe
Italy,1/26/2020,0,0,0,0,0,0,0,Europe
Jamaica,1/26/2020,0,0,0,0,0,0,0,Americas
Japan,1/26/2020,4,0,1,3,2,0,1,Western Pacific
Jordan,1/26/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Kazakhstan,1/26/2020,0,0,0,0,0,0,0,Europe
Kenya,1/26/2020,0,0,0,0,0,0,0,Africa
Kosovo,1/26/2020,0,0,0,0,0,0,0,Europe
Kuwait,1/26/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Kyrgyzstan,1/26/2020,0,0,0,0,0,0,0,Europe
Laos,1/26/2020,0,0,0,0,0,0,0,Western Pacific
Latvia,1/26/2020,0,0,0,0,0,0,0,Europe
Lebanon,1/26/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Lesotho,1/26/2020,0,0,0,0,0,0,0,Africa
Liberia,1/26/2020,0,0,0,0,0,0,0,Africa
Libya,1/26/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Liechtenstein,1/26/2020,0,0,0,0,0,0,0,Europe
Lithuania,1/26/2020,0,0,0,0,0,0,0,Europe
Luxembourg,1/26/2020,0,0,0,0,0,0,0,Europe
Madagascar,1/26/2020,0,0,0,0,0,0,0,Africa
Malawi,1/26/2020,0,0,0,0,0,0,0,Africa
Malaysia,1/26/2020,4,0,0,4,1,0,0,Western Pacific
Maldives,1/26/2020,0,0,0,0,0,0,0,South-East Asia
Mali,1/26/2020,0,0,0,0,0,0,0,Africa
Malta,1/26/2020,0,0,0,0,0,0,0,Europe
Mauritania,1/26/2020,0,0,0,0,0,0,0,Africa
Mauritius,1/26/2020,0,0,0,0,0,0,0,Africa
Mexico,1/26/2020,0,0,0,0,0,0,0,Americas
Moldova,1/26/2020,0,0,0,0,0,0,0,Europe
Monaco,1/26/2020,0,0,0,0,0,0,0,Europe
Mongolia,1/26/2020,0,0,0,0,0,0,0,Western Pacific
